,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0009746,GO:0009746,response to hexose,23/1349,260/28928,0.088461538,1.896972116,3.213182062,0.002594772,0.01633615,0.012722777,Ogt/Glul/Eif2b2/Rab34/Sin3a/Twnk/Rack1/Eif2b5/Eif2b4/Eif2b3/Smarca4/Birc5/Rptor/Mup1/Gclc/Pik3ca/Kat5/Hmga1/Gclm/Eif2b1/Hcfc1/Rac1/Smarcb1,23
GO:0016331,GO:0016331,morphogenesis of embryonic epithelium,18/1349,185/28928,0.097297297,2.086446417,3.27866122,0.002647503,0.016645549,0.012963741,Sox9/Med12/Rps7/Fuz/Stil/Lias/Gli2/Tctn1/Bbs4/Ift172/Ift57/Opa1/Ift52/Ift122/Fgfr2/Cc2d2a/Brpf1/Brd2,18
GO:0045927,GO:0045927,positive regulation of growth,27/1349,324/28928,0.083333333,1.787002718,3.150676168,0.002735028,0.017172571,0.013374192,Cdk1/Zpr1/Fdps/Ccnb1/Ddx49/Rpl4/Smo/Eif2b2/Ino80/Ncbp1/Hnrnpk/Fxn/Anapc2/Supv3l1/Bbs4/Gli1/Mtpn/Mtor/Rptor/Exosc2/Nipbl/Fgfr2/Ahi1/Mkks/Bbs2/Exosc9/Uts2r,27
GO:0009743,GO:0009743,response to carbohydrate,25/1349,293/28928,0.085324232,1.829695616,3.156984335,0.002821828,0.017693622,0.013779992,Ogt/Glul/Eif2b2/Rab34/Sin3a/Twnk/Rack1/Sod2/Eif2b5/Eif2b4/Eif2b3/Smarca4/Birc5/Rptor/Mup1/Gclc/Pik3ca/Kat5/Cdt1/Hmga1/Gclm/Eif2b1/Hcfc1/Rac1/Smarcb1,25
GO:0000413,GO:0000413,protein peptidyl-prolyl isomerization,5/1349,22/28928,0.227272727,4.873643777,4.01980917,0.002965615,0.018511153,0.014416695,Ppil4/Ppil2/Ranbp2/Ppwd1/Ppie,5
GO:0019985,GO:0019985,translesion synthesis,5/1349,22/28928,0.227272727,4.873643777,4.01980917,0.002965615,0.018511153,0.014416695,Pcna/Pold2/Pole2/Pold1/Sprtn,5
GO:2000001,GO:2000001,regulation of DNA damage checkpoint,5/1349,22/28928,0.227272727,4.873643777,4.01980917,0.002965615,0.018511153,0.014416695,Rad51/Rpa2/Brd4/Ppp1r10/Brca1,5
GO:0002262,GO:0002262,myeloid cell homeostasis,21/1349,232/28928,0.090517241,1.941054677,3.182853014,0.002968168,0.018511153,0.014416695,Rps19/Jmjd6/Rps6/Hspa9/Hscb/Fech/Hnrnpu/Bbs4/Id2/Heatr3/Prmt1/Ncapg2/Rps14/Smarca4/Slc25a38/Setd1a/Bap1/Hmga1/Sod1/Alas1/Rac1,21
GO:0019058,GO:0019058,viral life cycle,24/1349,279/28928,0.086021505,1.844647967,3.135389678,0.003050992,0.019002149,0.014799087,Eef1a1/Ddx56/Smc6/Chmp6/Top2a/Csnk2b/Chmp4b/Slc3a2/Ddx5/Tmem41b/Ccnk/Banf1/Dicer1/Ddb1/Smc5/Tsg101/Chmp3/Chmp7/Ppie/Cd300ld/Trim28/Resf1/Smarcb1/Cd300lf,24
GO:0046753,GO:0046753,non-lytic viral release,4/1349,14/28928,0.285714286,6.126866462,4.243560032,0.003235509,0.020043742,0.015610292,Chmp6/Chmp4b/Chmp3/Chmp7,4
GO:0072710,GO:0072710,response to hydroxyurea,4/1349,14/28928,0.285714286,6.126866462,4.243560032,0.003235509,0.020043742,0.015610292,Rad51/Nsmce3/Rtf2/Timeless,4
GO:0097499,GO:0097499,protein localization to non-motile cilium,4/1349,14/28928,0.285714286,6.126866462,4.243560032,0.003235509,0.020043742,0.015610292,Ttc21b/Bbs4/Arl6/Arl13b,4
GO:2000105,GO:2000105,positive regulation of DNA-templated DNA replication,4/1349,14/28928,0.285714286,6.126866462,4.243560032,0.003235509,0.020043742,0.015610292,Ino80/Dbf4/Cdt1/Cdc7,4
GO:0016482,GO:0016482,cytosolic transport,14/1349,131/28928,0.106870229,2.291728677,3.277190905,0.003257564,0.020153462,0.015695743,Cltc/Gbf1/Rgp1/Arfrp1/Vps29/Vps51/Sys1/Vps53/Ykt6/Golt1b/Stx5a/Srsf10/Usp7/Actr2,14
GO:1902373,GO:1902373,negative regulation of mRNA catabolic process,10/1349,78/28928,0.128205128,2.749234951,3.421298398,0.003310125,0.020451375,0.015927761,Srsf1/Mettl16/Hnrnpu/Pabpc1/Tardbp/Mtor/Dicer1/Mettl14/Nrde2/Ptbp1,10
GO:0060972,GO:0060972,left/right pattern formation,15/1349,146/28928,0.102739726,2.203154036,3.223336091,0.003465777,0.02138458,0.016654552,Tmem107/Smo/Stil/Dync2h1/Rpgrip1l/Tbc1d32/Ift88/Ift172/Ift140/Ift57/Ift52/Ift122/Ift74/Arl13b/Cc2d2a,15
GO:0031445,GO:0031445,regulation of heterochromatin formation,5/1349,23/28928,0.217391304,4.661746221,3.885385261,0.003645648,0.02243476,0.017472444,Kmt2a/Tpr/Dyrk1a/Trim28/Resf1,5
GO:0046599,GO:0046599,regulation of centriole replication,5/1349,23/28928,0.217391304,4.661746221,3.885385261,0.003645648,0.02243476,0.017472444,Stil/Cep192/Sass6/Cep120/Rbm14,5
GO:0043254,GO:0043254,regulation of protein-containing complex assembly,35/1349,463/28928,0.075593952,1.621039183,2.979355441,0.003660665,0.022497332,0.017521175,Sox9/Ogt/Jmjd6/Hspa5/Ptpn11/Napa/Dut/Ppp2ca/Dhx33/Rps3/Tbcd/Csnk1a1/Rack1/Hjurp/Grb2/Bbs4/Nop53/Capzb/Bbs10/Togaram1/Mtpn/Mtor/Traf3ip1/Arl2/Numa1/Psmc6/Sec16a/Tfip11/Preb/Mkks/Hcfc1/Gnl3l/Dyrk1a/Rac1/Atr,35
GO:0051781,GO:0051781,positive regulation of cell division,11/1349,92/28928,0.119565217,2.563960422,3.322925304,0.003675027,0.022555723,0.017566651,Men1/Cdca8/Incenp/Cul3/Birc5/Ect2/Kif3b/Exoc7/Fgfr2/Chmp3/Kif23,11
GO:0045724,GO:0045724,positive regulation of cilium assembly,6/1349,33/28928,0.181818182,3.898915021,3.685102061,0.003813302,0.023311886,0.018155559,Fuz/Bbs4/Ift88/Ift20/Ttbk2/Cep120,6
GO:0065002,GO:0065002,intracellular protein transmembrane transport,6/1349,33/28928,0.181818182,3.898915021,3.685102061,0.003813302,0.023311886,0.018155559,Hspa5/Srp54a/Usp9x/C2cd5/Sec61a1/Sec63,6
GO:1901798,GO:1901798,positive regulation of signal transduction by p53 class mediator,6/1349,33/28928,0.181818182,3.898915021,3.685102061,0.003813302,0.023311886,0.018155559,Rps7/Rpl37/Ddx5/Rps15/Rps20/Atr,6
GO:0071214,GO:0071214,cellular response to abiotic stimulus,31/1349,398/28928,0.077889447,1.670263847,2.977864005,0.003895133,0.023749561,0.018496426,Sox9/Rad1/Pcna/Ptpn11/Rad51/Ruvbl2/Rad9a/Ino80/Nsmce3/Triap1/Rbx1/Grb2/Letm1/Chek1/Pold1/Hus1/Mtpn/Mtor/Rptor/Ect2/Gclc/Brca1/Ddb1/Pik3ca/Nipbl/Stk11/Slc38a2/Dhx36/H2aj/Rac1/Atr,31
GO:0104004,GO:0104004,cellular response to environmental stimulus,31/1349,398/28928,0.077889447,1.670263847,2.977864005,0.003895133,0.023749561,0.018496426,Sox9/Rad1/Pcna/Ptpn11/Rad51/Ruvbl2/Rad9a/Ino80/Nsmce3/Triap1/Rbx1/Grb2/Letm1/Chek1/Pold1/Hus1/Mtpn/Mtor/Rptor/Ect2/Gclc/Brca1/Ddb1/Pik3ca/Nipbl/Stk11/Slc38a2/Dhx36/H2aj/Rac1/Atr,31
GO:1901532,GO:1901532,regulation of hematopoietic progenitor cell differentiation,7/1349,44/28928,0.159090909,3.411550644,3.540482662,0.003984612,0.024263255,0.018896496,Hspa9/Pcid2/Setd1a/Mettl14/Kat5/Pdcd2/Dhx36,7
GO:0035845,GO:0035845,photoreceptor cell outer segment organization,4/1349,15/28928,0.266666667,5.718408698,4.042620951,0.004250621,0.025747886,0.020052744,Bbs4/Ift140/Ift20/Ahi1,4
GO:0039692,GO:0039692,single stranded viral RNA replication via double stranded DNA intermediate,4/1349,15/28928,0.266666667,5.718408698,4.042620951,0.004250621,0.025747886,0.020052744,Top2a/Trim28/Resf1/Smarcb1,4
