,id,num,neg.score,neg.p.value,neg.fdr,neg.rank,neg.goodsgrna,neg.lfc,pos.score,pos.p.value,pos.fdr,pos.rank,pos.goodsgrna,pos.lfc
1,H3c1,20,7.0227e-19,2.3315e-07,0.000248,1,19,-3.273,0.99984,0.99984,1,20341,0,-3.273
2,H2bc11,9,6.7291e-15,2.3315e-07,0.000248,2,9,-4.6483,1,1,1,21231,0,-4.6483
3,H2ac10,21,4.0835e-14,2.3315e-07,0.000248,3,20,-2.6529,1,1,1,21216,0,-2.6529
4,Btbd35f1,29,2.2639e-12,2.3315e-07,0.000248,4,24,-1.0728,0.99421,0.99867,1,19351,1,-1.0728
5,Gm20738,23,3.034e-11,2.3315e-07,0.000248,5,19,-1.0302,0.98982,0.99633,1,19149,1,-1.0302
6,H3c13,11,3.1061e-10,2.3315e-07,0.000248,6,11,-2.3318,1,1,1,21233,0,-2.3318
7,Mfap1a,7,3.5682e-10,2.3315e-07,0.000248,7,7,-2.9264,1,1,1,21232,0,-2.9264
8,Gm14150,6,8.7733e-10,2.3315e-07,0.000248,8,6,-3.3418,1,1,1,21230,0,-3.3418
9,Gm10058,12,2.7959e-09,2.3315e-07,0.000248,9,11,-1.5591,1,1,1,21223,0,-1.5591
10,Gm10439,26,6.7463e-09,2.3315e-07,0.000248,10,19,-0.77978,0.99838,0.99913,1,19740,1,-0.77978
11,Gm14295,14,1.3721e-08,2.3315e-07,0.000248,11,12,-0.99372,1,1,1,21180,0,-0.99372
12,Eif4a3,4,1.6709e-08,2.3315e-07,0.000248,12,4,-4.2991,1,1,1,21229,0,-4.2991
13,Rpl18,3,2.8673e-08,2.3315e-07,0.000248,13,3,-4.534,1,1,1,21228,0,-4.534
14,4930467E23Rik,11,2.9253e-08,2.3315e-07,0.000248,14,10,-1.4657,1,1,1,21141,0,-1.4657
15,Sox9,4,3.6483e-08,2.3315e-07,0.000248,16,4,-3.3457,1,1,1,21226,0,-3.3457
16,Gm10054,5,4.3019e-08,2.3315e-07,0.000248,17,5,-3.1823,1,1,1,21225,0,-3.1823
17,Rps15a,4,6.4635e-08,2.3315e-07,0.000248,18,4,-3.4098,1,1,1,21224,0,-3.4098
18,Gins2,4,7.706e-08,2.3315e-07,0.000248,19,4,-3.6213,1,1,1,21222,0,-3.6213
19,Heatr1,4,7.7994e-08,2.3315e-07,0.000248,20,4,-3.7414,1,1,1,21221,0,-3.7414
20,Fau,4,9.4673e-08,6.9945e-07,0.000437,22,4,-3.1586,1,1,1,21219,0,-3.1586
21,Wdr70,4,1.0689e-07,6.9945e-07,0.000437,23,4,-3.6138,1,1,1,21218,0,-3.6138
22,Thoc3,4,1.3168e-07,6.9945e-07,0.000437,24,4,-2.8388,1,1,1,21217,0,-2.8388
23,1700040F15Rik,8,1.911e-07,1.6321e-06,0.000568,25,8,-1.6391,1,1,1,21215,0,-1.6391
24,Rae1,4,2.1976e-07,6.9945e-07,0.000437,26,4,-3.152,1,1,1,21214,0,-3.152
25,Wdr1,4,2.2387e-07,6.9945e-07,0.000437,27,4,-2.9455,1,1,1,21213,0,-2.9455
26,Rpl3,4,2.5202e-07,6.9945e-07,0.000437,29,4,-3.9699,1,1,1,21211,0,-3.9699
27,Rrm1,4,2.6206e-07,6.9945e-07,0.000437,30,4,-3.5578,1,1,1,21210,0,-3.5578
28,Eef1a1,4,2.73e-07,6.9945e-07,0.000437,31,4,-3.5884,1,1,1,21209,0,-3.5884
29,Gm15459,2,2.9897e-07,6.9945e-07,0.000437,32,2,-4.0704,1,1,1,21208,0,-4.0704
30,Cltc,4,3.182e-07,6.9945e-07,0.000437,33,4,-2.9556,1,1,1,21207,0,-2.9556
31,Urod,4,3.3258e-07,6.9945e-07,0.000437,34,4,-2.5066,1,1,1,21206,0,-2.5066
32,Sf3b5,4,3.4529e-07,6.9945e-07,0.000437,35,4,-3.9864,1,1,1,21205,0,-3.9864
33,H4c12,6,3.7323e-07,1.6321e-06,0.000568,36,6,-2.2626,1,1,1,21204,0,-2.2626
34,5031410I06Rik,10,3.743e-07,2.0984e-06,0.000685,37,9,-1.2872,0.98731,0.98742,1,19053,0,-1.2872
35,Mat2a,4,4.2351e-07,1.1658e-06,0.000476,40,4,-2.9491,1,1,1,21201,0,-2.9491
36,Cdk1,4,4.2435e-07,1.1658e-06,0.000476,41,4,-4.0096,1,1,1,21200,0,-4.0096
37,Tubb5,4,4.3788e-07,1.1658e-06,0.000476,42,4,-3.6298,1,1,1,21199,0,-3.6298
38,Gm10665,26,4.4444e-07,4.8962e-06,0.001083,43,17,-0.81918,0.071975,0.26999,0.970035,3444,6,-0.81918
39,Eif5,4,4.7677e-07,1.1658e-06,0.000476,44,4,-2.7824,1,1,1,21198,0,-2.7824
40,Srsf1,4,4.9716e-07,1.1658e-06,0.000476,45,4,-3.5972,1,1,1,21197,0,-3.5972
41,Gm16451,16,5.0113e-07,5.3625e-06,0.001139,46,13,-1.2926,0.99402,0.99411,1,19341,0,-1.2926
42,Zpr1,4,5.0855e-07,1.1658e-06,0.000476,47,4,-2.5268,1,1,1,21196,0,-2.5268
43,H4c1,10,5.1161e-07,3.9636e-06,0.001026,48,7,-1.9843,0.99392,0.99396,1,19334,0,-1.9843
44,Cct4,4,5.2601e-07,1.1658e-06,0.000476,49,4,-3.5802,1,1,1,21195,0,-3.5802
45,Rnpc3,4,5.602e-07,1.1658e-06,0.000476,50,4,-3.1011,1,1,1,21194,0,-3.1011
46,Polr2a,4,5.6848e-07,1.1658e-06,0.000476,51,4,-2.7418,1,1,1,21193,0,-2.7418
47,Ccna2,4,5.6952e-07,1.1658e-06,0.000476,52,4,-2.5052,1,1,1,21192,0,-2.5052
48,Yars,4,5.758e-07,1.1658e-06,0.000476,53,4,-2.9485,1,1,1,21191,0,-2.9485
49,Ran,4,5.8214e-07,1.1658e-06,0.000476,54,4,-3.1645,1,1,1,21190,0,-3.1645
50,Fdps,4,5.9388e-07,1.1658e-06,0.000476,55,4,-2.7512,1,1,1,21189,0,-2.7512
51,Gm10340,6,5.9567e-07,3.031e-06,0.000906,56,6,-2.2067,1,1,1,21188,0,-2.2067
52,Taf1c,4,6.2905e-07,1.1658e-06,0.000476,57,4,-2.559,1,1,1,21187,0,-2.559
53,Ogt,4,6.3469e-07,1.1658e-06,0.000476,58,4,-2.8997,1,1,1,21186,0,-2.8997
54,Rabggta,4,6.3922e-07,1.1658e-06,0.000476,59,4,-1.7388,1,1,1,21185,0,-1.7388
55,Rad1,4,6.7519e-07,1.6321e-06,0.000568,60,4,-2.8119,1,1,1,21184,0,-2.8119
56,Guk1,4,6.8113e-07,1.6321e-06,0.000568,61,4,-3.2343,1,1,1,21183,0,-3.2343
57,Gtf3c1,4,7.326e-07,1.6321e-06,0.000568,63,4,-2.7181,1,1,1,21181,0,-2.7181
58,Ndor1,4,7.6069e-07,1.6321e-06,0.000568,65,4,-2.3819,1,1,1,21178,0,-2.3819
59,Ccnb1,4,7.7504e-07,1.6321e-06,0.000568,66,4,-3.3857,1,1,1,21177,0,-3.3857
60,Rpl19,4,8.1656e-07,2.0984e-06,0.000685,67,4,-3.7171,1,1,1,21176,0,-3.7171
61,Nfs1,4,8.4562e-07,2.0984e-06,0.000685,68,4,-3.1281,1,1,1,21175,0,-3.1281
62,Krr1,4,8.6828e-07,2.0984e-06,0.000685,69,4,-2.8603,1,1,1,21174,0,-2.8603
63,Dynlt1-ps1,8,8.7772e-07,7.2277e-06,0.001323,70,8,-1.4177,1,1,1,21173,0,-1.4177
64,Trappc1,4,9.1199e-07,2.5647e-06,0.000825,71,4,-2.4083,1,1,1,21172,0,-2.4083
65,H2ac18,9,9.6164e-07,6.2951e-06,0.001215,72,9,-1.6265,1,1,1,21171,0,-1.6265
66,Nup93,4,9.6349e-07,3.031e-06,0.000906,73,4,-2.7793,1,1,1,21170,0,-2.7793
67,Pcna,4,9.728e-07,3.031e-06,0.000906,74,4,-3.4867,1,1,1,21169,0,-3.4867
68,Rangap1,4,9.9479e-07,3.031e-06,0.000906,75,4,-3.1275,1,1,1,21168,0,-3.1275
69,Xab2,4,1.0043e-06,3.031e-06,0.000906,76,4,-3.178,1,1,1,21167,0,-3.178
70,Rnf113a1,4,1.0236e-06,3.4973e-06,0.001017,77,4,-4.0127,1,1,1,21166,0,-4.0127
71,Ddx49,4,1.0647e-06,3.4973e-06,0.001017,78,4,-2.4549,1,1,1,21165,0,-2.4549
72,Drosha,4,1.0865e-06,3.9636e-06,0.001026,79,4,-3.1111,1,1,1,21164,0,-3.1111
73,Defa-ps16,8,1.17e-06,9.5592e-06,0.001538,80,7,-1.4313,0.99994,0.99995,1,20608,0,-1.4313
74,Plk1,4,1.1736e-06,3.9636e-06,0.001026,81,4,-4.1815,1,1,1,21163,0,-4.1815
75,Hmgcs1,4,1.2044e-06,3.9636e-06,0.001026,82,4,-3.0849,1,1,1,21162,0,-3.0849
76,A530032D15Rik,6,1.2372e-06,7.2277e-06,0.001323,83,6,-2.518,1,1,1,21154,0,-2.518
77,Rplp0,4,1.2376e-06,3.9636e-06,0.001026,84,4,-3.3546,1,1,1,21161,0,-3.3546
78,Nfib,4,1.2451e-06,3.9636e-06,0.001026,85,4,-2.656,1,1,1,21160,0,-2.656
79,Riok1,4,1.2507e-06,3.9636e-06,0.001026,86,4,-2.3846,1,1,1,21159,0,-2.3846
80,Rps19,4,1.2639e-06,3.9636e-06,0.001026,87,4,-2.561,1,1,1,21158,0,-2.561
81,Gm12918,3,1.3055e-06,4.4299e-06,0.001034,88,3,-3.8339,1,1,1,21157,0,-3.8339
82,Nip7,4,1.3062e-06,3.9636e-06,0.001026,89,4,-2.754,1,1,1,21156,0,-2.754
83,Eif3i,4,1.3139e-06,4.4299e-06,0.001034,90,4,-3.7311,1,1,1,21155,0,-3.7311
84,Hars,4,1.3694e-06,4.4299e-06,0.001034,91,4,-2.7542,1,1,1,21153,0,-2.7542
85,Rps11,4,1.4143e-06,4.4299e-06,0.001034,93,4,-2.9516,1,1,1,21151,0,-2.9516
86,Ahcy,4,1.4581e-06,4.4299e-06,0.001034,94,4,-1.8877,1,1,1,21150,0,-1.8877
87,Jmjd6,6,1.4651e-06,8.1603e-06,0.00142,95,6,-1.1266,1,1,1,21149,0,-1.1266
88,Phf5a,4,1.4943e-06,4.4299e-06,0.001034,96,4,-3.4785,1,1,1,21148,0,-3.4785
89,Pgd,4,1.5509e-06,4.4299e-06,0.001034,97,4,-2.3611,1,1,1,21147,0,-2.3611
90,Gm11236,16,1.5837e-06,1.6554e-05,0.001863,99,12,-0.80073,0.68117,0.86733,1,13396,2,-0.80073
91,Rpl4,4,1.6761e-06,4.8962e-06,0.001083,100,4,-3.0475,1,1,1,21145,0,-3.0475
92,Glul,4,1.6855e-06,4.8962e-06,0.001083,101,4,-2.8845,1,1,1,21144,0,-2.8845
93,Txnl4a,4,1.8186e-06,4.8962e-06,0.001083,103,4,-3.0896,1,1,1,21142,0,-3.0896
94,Rps21,4,1.8537e-06,5.3625e-06,0.001139,104,4,-3.4523,1,1,1,21140,0,-3.4523
95,Smu1,4,1.8613e-06,5.3625e-06,0.001139,105,4,-4.1856,1,1,1,21139,0,-4.1856
96,Ndufs2,4,1.8663e-06,5.3625e-06,0.001139,106,4,-2.4505,1,1,1,21138,0,-2.4505
97,Ncbp2,4,2.0697e-06,6.2951e-06,0.001215,108,4,-2.9003,1,1,1,21136,0,-2.9003
98,Gm11878,3,2.0798e-06,7.2277e-06,0.001323,109,3,-3.3577,1,1,1,21135,0,-3.3577
99,Snrpf,4,2.1083e-06,6.2951e-06,0.001215,110,4,-4.4396,1,1,1,21134,0,-4.4396
100,Cwc22,4,2.1335e-06,6.2951e-06,0.001215,112,4,-2.7565,0.9999,0.99991,1,20478,0,-2.7565
101,Sap18,6,2.185e-06,1.1424e-05,0.001661,113,6,-1.9879,1,1,1,21132,0,-1.9879
102,Gmps,4,2.1959e-06,6.2951e-06,0.001215,114,4,-2.7778,1,1,1,21131,0,-2.7778
103,Dhdds,4,2.2016e-06,6.2951e-06,0.001215,115,4,-2.4291,1,1,1,21130,0,-2.4291
104,Exosc3,4,2.216e-06,6.2951e-06,0.001215,116,4,-2.3044,1,1,1,21129,0,-2.3044
105,Snrpd1,4,2.2655e-06,6.2951e-06,0.001215,117,4,-2.6981,1,1,1,21128,0,-2.6981
106,Puf60,4,2.3398e-06,6.7614e-06,0.001282,118,4,-3.6111,1,1,1,21127,0,-3.6111
107,Haus4,4,2.361e-06,6.7614e-06,0.001282,119,4,-2.4867,1,1,1,21126,0,-2.4867
108,Gm10406,5,2.3906e-06,1.0025e-05,0.001589,120,5,-1.6832,1,1,1,21125,0,-1.6832
109,Hspa5,4,2.4594e-06,6.9945e-06,0.001314,121,4,-3.2754,1,1,1,21124,0,-3.2754
110,Ints9,4,2.5512e-06,7.694e-06,0.001384,122,4,-2.2836,1,1,1,21123,0,-2.2836
111,Dars,4,2.5737e-06,7.694e-06,0.001384,123,4,-2.1944,1,1,1,21122,0,-2.1944
112,4930572O03Rik,7,2.6134e-06,1.6554e-05,0.001863,124,6,-1.5188,0.93367,0.9335,1,17891,0,-1.5188
113,Ptpn11,4,2.6258e-06,7.9271e-06,0.001414,125,4,-2.3158,1,1,1,21121,0,-2.3158
114,Rrm2,4,2.6291e-06,8.1603e-06,0.00142,126,4,-3.8339,1,1,1,21120,0,-3.8339
115,Atp5a1,4,2.6456e-06,8.1603e-06,0.00142,127,4,-2.4972,1,1,1,21119,0,-2.4972
116,Cct8,4,2.6837e-06,8.6266e-06,0.001489,128,4,-3.2554,0.99942,0.99943,1,19995,0,-3.2554
117,Dna2,4,2.6987e-06,8.8597e-06,0.001517,129,4,-2.4214,1,1,1,21118,0,-2.4214
118,Gm13611,3,2.7051e-06,9.5592e-06,0.001538,130,3,-4.7303,1,1,1,21117,0,-4.7303
119,Farsa,4,2.8491e-06,9.5592e-06,0.001538,131,4,-2.8198,1,1,1,21116,0,-2.8198
120,Xpo1,4,2.8595e-06,9.5592e-06,0.001538,132,4,-3.4982,1,1,1,21115,0,-3.4982
121,Cse1l,4,2.8911e-06,9.5592e-06,0.001538,134,4,-3.0134,1,1,1,21113,0,-3.0134
122,Cct3,4,2.9017e-06,9.5592e-06,0.001538,135,4,-1.9654,1,1,1,21112,0,-1.9654
123,Kctd10,4,2.923e-06,9.5592e-06,0.001538,136,4,-2.0794,1,1,1,21111,0,-2.0794
124,Mrps16,4,2.9337e-06,1.0025e-05,0.001589,137,4,-2.0519,1,1,1,21110,0,-2.0519
125,Rps6,4,2.9911e-06,1.0958e-05,0.001661,138,4,-3.1356,1,1,1,21109,0,-3.1356
126,Pole,4,3.0641e-06,1.0958e-05,0.001661,139,4,-3.0256,1,1,1,21108,0,-3.0256
127,Sf3b4,4,3.0678e-06,1.0958e-05,0.001661,140,4,-2.6857,1,1,1,21107,0,-2.6857
128,Chchd1,4,3.0752e-06,1.0958e-05,0.001661,141,4,-2.8423,1,1,1,21106,0,-2.8423
129,Wdr82,4,3.0863e-06,1.0958e-05,0.001661,142,4,-2.4135,1,1,1,21105,0,-2.4135
130,Cpsf4,4,3.1272e-06,1.1424e-05,0.001661,143,4,-3.2444,1,1,1,21104,0,-3.2444
131,Bub3,4,3.1497e-06,1.1424e-05,0.001661,144,4,-4.356,1,1,1,21103,0,-4.356
132,Dync1h1,4,3.1685e-06,1.1424e-05,0.001661,145,4,-2.3794,1,1,1,21102,0,-2.3794
133,Psmb7,4,3.2161e-06,1.1424e-05,0.001661,146,3,-3.1242,0.98552,0.98553,1,18997,0,-3.1242
134,Wdr34,4,3.2524e-06,1.1424e-05,0.001661,147,4,-2.2805,1,1,1,21101,0,-2.2805
135,Mrpl52,4,3.2989e-06,1.1424e-05,0.001661,148,4,-2.3544,1,1,1,21100,0,-2.3544
136,Psmc5,4,3.3774e-06,1.1891e-05,0.001683,149,4,-2.2478,1,1,1,21099,0,-2.2478
137,Dohh,4,3.3972e-06,1.1891e-05,0.001683,150,4,-2.796,1,1,1,21098,0,-2.796
138,Gatb,4,3.4172e-06,1.1891e-05,0.001683,151,4,-2.3466,1,1,1,21097,0,-2.3466
139,Hsd17b10,4,3.4452e-06,1.1891e-05,0.001683,152,4,-1.7867,1,1,1,21096,0,-1.7867
140,Ndufa1,4,3.5141e-06,1.2357e-05,0.00171,153,4,-3.0122,1,1,1,21095,0,-3.0122
141,Dctn6,4,3.6256e-06,1.2823e-05,0.00171,154,4,-2.5442,1,1,1,21094,0,-2.5442
142,Psma4,4,3.6381e-06,1.2823e-05,0.00171,155,4,-2.8707,1,1,1,21093,0,-2.8707
143,Med12,4,3.6844e-06,1.2823e-05,0.00171,156,4,-2.9887,1,1,1,21092,0,-2.9887
144,Brf2,4,3.7056e-06,1.2823e-05,0.00171,157,4,-2.8281,1,1,1,21091,0,-2.8281
145,Napa,4,3.7269e-06,1.2823e-05,0.00171,158,4,-2.975,1,1,1,21090,0,-2.975
146,Polr2g,4,3.7869e-06,1.2823e-05,0.00171,159,4,-3.3432,1,1,1,21089,0,-3.3432
147,Ipo13,4,3.8129e-06,1.2823e-05,0.00171,160,4,-2.692,1,1,1,21088,0,-2.692
148,Snapc3,4,3.8346e-06,1.3056e-05,0.00171,161,4,-2.3491,1,1,1,21087,0,-2.3491
149,Gm10662,13,3.8704e-06,3.4273e-05,0.002616,162,11,-0.8156,0.9997,0.99969,1,20171,0,-0.8156
150,Gm12957,4,3.927e-06,1.329e-05,0.00171,163,4,-2.6133,1,1,1,21086,0,-2.6133
151,Rad51,4,3.9403e-06,1.329e-05,0.00171,164,4,-2.5873,1,1,1,21085,0,-2.5873
152,Polr3h,4,3.9626e-06,1.329e-05,0.00171,165,4,-2.5852,1,1,1,21084,0,-2.5852
153,Upf1,4,4.0209e-06,1.329e-05,0.00171,166,4,-2.4375,1,1,1,21083,0,-2.4375
154,Psma5,4,4.0481e-06,1.329e-05,0.00171,167,4,-2.6632,1,1,1,21082,0,-2.6632
155,Rbm8a,4,4.0708e-06,1.329e-05,0.00171,168,4,-2.8884,1,1,1,21081,0,-2.8884
156,Vps25,4,4.112e-06,1.3756e-05,0.001739,169,4,-3.6041,1,1,1,21080,0,-3.6041
157,Cpsf2,4,4.1489e-06,1.3756e-05,0.001739,170,4,-2.9207,1,1,1,21079,0,-2.9207
158,Nedd8,4,4.1581e-06,1.3756e-05,0.001739,171,4,-2.6583,1,1,1,21078,0,-2.6583
159,Ruvbl2,4,4.244e-06,1.4689e-05,0.001835,172,4,-2.8011,0.99998,0.99998,1,20875,0,-2.8011
160,H3c6,4,4.2609e-06,1.4689e-05,0.001835,173,4,-3.9963,1,1,1,21077,0,-3.9963
161,Cox5b,4,4.3273e-06,1.5155e-05,0.001849,174,4,-1.8349,1,1,1,21076,0,-1.8349
162,Tmem107,4,4.3368e-06,1.5155e-05,0.001849,175,4,-2.0243,1,1,1,21075,0,-2.0243
163,Ppp2r3c,4,4.3848e-06,1.5155e-05,0.001849,176,4,-2.7136,1,1,1,21074,0,-2.7136
164,Atp2a2,4,4.3945e-06,1.5155e-05,0.001849,177,4,-2.9205,1,1,1,21073,0,-2.9205
165,Dut,4,4.4722e-06,1.5621e-05,0.001863,178,4,-2.8743,1,1,1,21072,0,-2.8743
166,Exosc8,4,4.5164e-06,1.6087e-05,0.001863,180,4,-2.568,1,1,1,21070,0,-2.568
167,Eif3g,4,4.5361e-06,1.6087e-05,0.001863,181,4,-2.0306,1,1,1,21069,0,-2.0306
168,Iars,4,4.5658e-06,1.6087e-05,0.001863,183,4,-2.5343,1,1,1,21067,0,-2.5343
169,Cop1,4,4.6207e-06,1.6087e-05,0.001863,185,4,-1.8549,1,1,1,21064,0,-1.8549
170,B9d1,4,4.6357e-06,1.6554e-05,0.001863,186,4,-2.6972,1,1,1,21063,0,-2.6972
171,Brf1,4,4.666e-06,1.6554e-05,0.001863,187,4,-3.4697,1,1,1,21062,0,-3.4697
172,Ctdp1,4,4.9975e-06,1.702e-05,0.001863,188,4,-3.1465,1,1,1,21061,0,-3.1465
173,Smo,4,5.0081e-06,1.702e-05,0.001863,189,4,-4.2954,0.99999,1,1,21060,0,-4.2954
174,Med22,4,5.0401e-06,1.702e-05,0.001863,190,4,-2.0961,0.99999,1,1,21059,0,-2.0961
175,Isca1,4,5.0562e-06,1.702e-05,0.001863,191,4,-3.594,0.99999,1,1,21058,0,-3.594
176,Cog4,4,5.1317e-06,1.702e-05,0.001863,192,4,-2.5078,0.99999,1,1,21057,0,-2.5078
177,Ift46,4,5.2107e-06,1.702e-05,0.001863,193,4,-2.1481,0.99999,1,1,21056,0,-2.1481
178,Ppp2ca,4,5.23e-06,1.702e-05,0.001863,194,4,-3.1606,0.99999,1,1,21055,0,-3.1606
179,Rfc3,4,5.2355e-06,1.702e-05,0.001863,195,4,-1.9667,0.99999,1,1,21054,0,-1.9667
180,Sbno1,4,5.3464e-06,1.7486e-05,0.001904,196,4,-2.5906,0.99999,0.99999,1,21053,0,-2.5906
181,Gm6136,3,5.4088e-06,1.8419e-05,0.001955,197,3,-3.6427,0.99999,1,1,21052,0,-3.6427
182,Yeats4,4,5.4251e-06,1.8419e-05,0.001955,198,4,-2.036,0.99999,0.99999,1,21051,0,-2.036
183,Ppil4,4,5.4932e-06,1.8419e-05,0.001955,199,4,-2.1898,0.99999,0.99999,1,21050,0,-2.1898
184,Rpl31,4,5.5218e-06,1.8419e-05,0.001955,200,4,-2.329,0.99999,0.99999,1,21049,0,-2.329
185,Eif2b2,4,5.5333e-06,1.8419e-05,0.001955,201,4,-4.1973,0.99999,0.99999,1,21048,0,-4.1973
186,Cenpm,4,5.5851e-06,1.8885e-05,0.001985,202,4,-2.1666,0.99999,0.99999,1,21047,0,-2.1666
187,Chaf1b,4,5.6489e-06,1.8885e-05,0.001985,203,4,-2.2753,0.99999,0.99999,1,21046,0,-2.2753
188,Tcp1,4,5.8138e-06,1.9352e-05,0.002023,204,4,-2.0386,0.99999,0.99999,1,21045,0,-2.0386
189,Slc7a5,4,5.8676e-06,1.9818e-05,0.002023,205,4,-2.3197,0.99999,0.99999,1,21044,0,-2.3197
190,Kansl3,4,5.8796e-06,1.9818e-05,0.002023,206,4,-2.0787,0.99999,0.99999,1,21043,0,-2.0787
191,Psma6,4,5.8864e-06,1.9818e-05,0.002023,207,4,-2.9493,0.99999,0.99998,1,20926,0,-2.9493
192,Polr2j,4,5.9823e-06,1.9818e-05,0.002023,208,4,-2.5851,0.99999,0.99999,1,21042,0,-2.5851
193,Ddx56,4,6.0036e-06,1.9818e-05,0.002023,209,4,-3.2765,0.9999,0.99991,1,20494,0,-3.2765
194,Sf3a1,4,6.2481e-06,2.0284e-05,0.002051,210,4,-2.9708,0.99999,0.99999,1,21041,0,-2.9708
195,Erh,4,6.2544e-06,2.0284e-05,0.002051,211,4,-3.108,0.99999,0.99999,1,21040,0,-3.108
196,Fam50a,4,6.3747e-06,2.075e-05,0.002059,212,4,-1.7203,0.99999,0.99999,1,21039,0,-1.7203
197,Polr3b,4,6.3939e-06,2.075e-05,0.002059,213,4,-2.5441,0.99999,0.99999,1,21038,0,-2.5441
198,Rps7,3,6.4187e-06,2.1217e-05,0.002076,214,3,-2.9481,0.99999,0.99999,1,21037,0,-2.9481
199,Snrpb,4,6.5748e-06,2.075e-05,0.002059,215,4,-3.4988,0.99999,0.99999,1,21036,0,-3.4988
200,Psmd14,4,6.6272e-06,2.075e-05,0.002059,216,4,-2.3455,0.99999,0.99999,1,21035,0,-2.3455
201,Zfp131,4,6.9481e-06,2.1217e-05,0.002076,217,4,-2.3562,0.99999,0.99999,1,21034,0,-2.3562
202,Psmb6,4,6.9685e-06,2.1217e-05,0.002076,218,4,-2.7349,0.99999,0.99999,1,21033,0,-2.7349
203,Wee1,4,7.0095e-06,2.1683e-05,0.002112,219,4,-2.7396,0.99999,0.99999,1,21032,0,-2.7396
204,Mak16,4,7.0438e-06,2.2149e-05,0.002128,220,4,-2.3822,0.99999,0.99999,1,21031,0,-2.3822
205,Gins1,4,7.0507e-06,2.2149e-05,0.002128,221,4,-2.8025,0.99999,0.99999,1,21030,0,-2.8025
206,Evc,4,7.0921e-06,2.2149e-05,0.002128,222,4,-2.6935,0.99999,0.99999,1,21029,0,-2.6935
207,Bptf,4,7.1823e-06,2.2616e-05,0.002163,223,4,-2.1089,0.99999,0.99999,1,21028,0,-2.1089
208,Max,4,7.3514e-06,2.4015e-05,0.002266,224,3,-2.3968,0.98787,0.98786,1,19076,0,-2.3968
209,2610042L04Rik,6,7.3914e-06,4.6397e-05,0.003147,225,5,-2.734,0.99976,0.99975,1,20231,0,-2.734
210,Smc3,4,7.5447e-06,2.4015e-05,0.002266,226,4,-3.1756,0.99999,0.99999,1,21027,0,-3.1756
211,Rpl37a,3,7.547e-06,2.4481e-05,0.00228,227,3,-2.9308,0.99999,0.99999,1,21026,0,-2.9308
212,Sf3a3,4,7.581e-06,2.4481e-05,0.00228,228,4,-2.4705,0.99999,0.99999,1,21025,0,-2.4705
213,Psma1,4,7.6612e-06,2.4481e-05,0.00228,229,4,-2.1344,0.99999,0.99999,1,21024,0,-2.1344
214,Gm21466,5,7.6749e-06,3.1942e-05,0.002589,230,5,-1.7796,0.99999,0.99999,1,21023,0,-1.7796
215,4930555G01Rik,7,7.7057e-06,4.733e-05,0.003152,231,7,-2.0665,0.99999,0.99999,1,21022,0,-2.0665
216,Wdr5,4,7.8339e-06,2.5413e-05,0.002321,232,3,-3.2359,0.97715,0.97714,1,18780,0,-3.2359
217,Gm10302,11,7.93e-06,6.5049e-05,0.003506,233,9,-1.4442,0.34992,0.59489,1,9043,1,-1.4442
218,Snapc2,4,7.9518e-06,2.588e-05,0.002321,234,4,-3.2245,0.99929,0.9993,1,19945,0,-3.2245
219,Pdrg1,4,7.9885e-06,2.588e-05,0.002321,235,4,-2.3148,0.99999,0.99999,1,21021,0,-2.3148
220,Pelo,4,7.996e-06,2.588e-05,0.002321,236,4,-2.1156,0.99999,0.99999,1,21020,0,-2.1156
221,Ss18l2,4,8.0948e-06,2.588e-05,0.002321,237,4,-3.3078,0.99999,0.99999,1,21019,0,-3.3078
222,Rad9a,4,8.1101e-06,2.588e-05,0.002321,238,4,-2.5576,0.99999,0.99999,1,21018,0,-2.5576
223,Nup85,4,8.1177e-06,2.6113e-05,0.002321,239,4,-2.7038,0.99999,0.99999,1,21017,0,-2.7038
224,Cpsf1,4,8.1188e-06,2.6346e-05,0.002321,240,4,-2.7949,0.99999,0.99999,1,20983,0,-2.7949
225,Paf1,4,8.156e-06,2.6346e-05,0.002321,241,4,-2.4525,0.99999,0.99999,1,21016,0,-2.4525
226,Dhx33,4,8.1944e-06,2.6346e-05,0.002321,242,4,-2.3733,0.99999,0.99999,1,21015,0,-2.3733
227,Mrpl33,4,8.2098e-06,2.6346e-05,0.002321,243,4,-1.8792,0.99999,0.99999,1,21014,0,-1.8792
228,Oip5,4,8.2562e-06,2.6346e-05,0.002321,244,4,-2.5396,0.99999,0.99999,1,21013,0,-2.5396
229,Rars,4,8.2872e-06,2.6346e-05,0.002321,245,4,-2.8398,0.99999,0.99999,1,21012,0,-2.8398
230,Uqcrc1,4,8.3495e-06,2.6812e-05,0.002324,246,4,-1.9635,0.99999,0.99999,1,21011,0,-1.9635
231,Smc6,4,8.3808e-06,2.6812e-05,0.002324,247,4,-1.6685,0.99999,0.99999,1,21010,0,-1.6685
232,Fars2,4,8.3886e-06,2.6812e-05,0.002324,248,4,-1.9966,0.99999,0.99999,1,21009,0,-1.9966
233,Paics,4,8.4358e-06,2.6812e-05,0.002324,249,4,-1.8387,0.99999,0.99999,1,21008,0,-1.8387
234,Hspa9,4,8.5465e-06,2.7279e-05,0.002355,250,4,-2.7375,0.99999,0.99999,1,21007,0,-2.7375
