id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
B3gnt6	4	0.52444	0.54562	1.0	7835	1	-0.011819	0.27401	0.39983	1.0	8116	1	-0.011819
Katna1	4	0.52447	0.54564	1.0	7836	1	-0.13119	0.47023	0.52	1.0	10389	1	-0.13119
Tstd1	4	0.5245	0.54566	1.0	7837	1	0.20523	0.066214	0.14479	0.8803	3303	2	0.20523
Cobll1	4	0.52452	0.54569	1.0	7838	1	0.19627	0.21372	0.32705	0.992759	6796	2	0.19627
Glt8d2	4	0.52467	0.54579	1.0	7839	1	0.069502	0.24114	0.3601	0.998974	7411	2	0.069502
NO_SITE_424	1	0.52468	0.52454	1.0	7840	0	0.058287	0.47532	0.47535	1.0	10453	0	0.058287
Hrob	4	0.5247	0.54582	1.0	7841	1	-0.25502	0.98112	0.98112	1.0	18864	0	-0.25502
Pdzk1	4	0.52473	0.54583	1.0	7842	1	-0.027748	0.89953	0.89925	1.0	17231	0	-0.027748
Cpa2	4	0.52487	0.54594	1.0	7843	1	-0.067869	0.75806	0.75786	1.0	14772	0	-0.067869
Fam151a	4	0.5249	0.54597	1.0	7844	1	-0.20486	0.96498	0.96489	1.0	18512	0	-0.20486
INACTIVE_4T_18	1	0.52492	0.52478	1.0	7845	0	0.04106	0.47508	0.47513	1.0	10448	0	0.04106
NO_SITE_85	1	0.525	0.52486	1.0	7846	0	0.033839	0.475	0.47505	1.0	10447	0	0.033839
Slc19a3	4	0.52503	0.54606	1.0	7847	1	0.08452	0.59269	0.60634	1.0	11993	1	0.08452
Senp2	4	0.52516	0.54616	1.0	7848	1	-0.28474	0.64685	0.65088	1.0	12831	1	-0.28474
Vmn1r41	5	0.52528	0.58322	1.0	7849	1	0.010189	0.70343	0.71383	1.0	13806	1	0.010189
Idh1	4	0.52529	0.54625	1.0	7850	1	-0.24341	0.6629	0.66503	1.0	13091	1	-0.24341
Sntn	4	0.52536	0.5463	1.0	7851	1	-0.058591	0.29837	0.42116	1.0	8509	1	-0.058591
Esrrg	4	0.52539	0.54632	1.0	7852	1	-0.098779	0.61734	0.62616	1.0	12361	1	-0.098779
Cdca7	4	0.52544	0.54636	1.0	7853	1	-0.013782	0.32496	0.43515	1.0	8764	1	-0.013782
Acp1	4	0.52547	0.54638	1.0	7854	1	-0.12051	0.93095	0.93072	1.0	17840	0	-0.12051
Prpsap2	3	0.5255	0.52691	1.0	7855	1	0.34143	0.089939	0.15482	0.888437	3912	2	0.34143
Cntfr	4	0.5255	0.5464	1.0	7856	1	-0.048383	0.88888	0.8886	1.0	17054	0	-0.048383
Akap12	4	0.52556	0.54643	1.0	7857	1	0.14854	0.25169	0.37285	1.0	7660	1	0.14854
Rhox3g	1	0.52567	0.52554	1.0	7858	0	0.04298	0.47433	0.47437	1.0	10437	0	0.04298
Htr3b	4	0.52569	0.54655	1.0	7859	1	-0.0093226	0.74679	0.74655	1.0	14585	0	-0.0093226
4932429P05Rik	4	0.52579	0.54663	1.0	7860	1	-0.16622	0.093424	0.17894	0.909638	4003	1	-0.16622
Gm960	4	0.5259	0.5467	1.0	7861	1	0.13572	0.70289	0.70252	1.0	13791	1	0.13572
Bpnt2	4	0.52593	0.54673	1.0	7862	1	0.24527	0.027885	0.069995	0.819697	1697	2	0.24527
Panx1	4	0.52596	0.54674	1.0	7863	1	-0.007668	0.5844	0.59988	1.0	11870	1	-0.007668
Tlcd2	4	0.52602	0.54679	1.0	7864	1	-0.061031	0.27996	0.40699	1.0	8238	1	-0.061031
Il1rl1	4	0.52605	0.54681	1.0	7865	1	0.29709	0.081853	0.16458	0.898542	3709	2	0.29709
Gata3	4	0.52628	0.54696	1.0	7866	1	0.089649	0.1909	0.29916	0.984551	6273	1	0.089649
Vmn1r50	4	0.52631	0.54699	1.0	7867	1	0.090895	0.16496	0.26728	0.968218	5673	2	0.090895
Agtrap	4	0.52639	0.54705	1.0	7868	1	0.087633	0.79835	0.79816	1.0	15465	0	0.087633
Wfdc11	4	0.52642	0.54706	1.0	7869	1	0.0143	0.5329	0.56192	1.0	11197	1	0.0143
Serpina1b	4	0.52645	0.54709	1.0	7870	1	0.10983	0.055689	0.12861	0.86939	2954	2	0.10983
Ak1	4	0.52654	0.54715	1.0	7871	1	-0.098003	0.94966	0.94957	1.0	18185	0	-0.098003
Invs	4	0.52659	0.54719	1.0	7872	1	0.088733	0.26843	0.39299	1.0	7997	2	0.088733
Olfr224	5	0.5266	0.58399	1.0	7873	1	0.4109	0.011046	0.036214	0.723524	889	3	0.4109
NO_SITE_47	1	0.52662	0.5265	1.0	7874	0	0.046398	0.47338	0.47341	1.0	10427	0	0.046398
H2-T22	3	0.52664	0.52796	1.0	7875	1	-0.26855	0.61864	0.61867	1.0	12384	0	-0.26855
C1s1	4	0.52668	0.54726	1.0	7876	1	0.025485	0.46554	0.51703	1.0	10327	1	0.025485
Tspan1	4	0.52674	0.5473	1.0	7877	1	-0.12279	0.62351	0.63131	1.0	12464	1	-0.12279
Zfp688	4	0.52677	0.54732	1.0	7878	1	-0.18899	0.72962	0.72931	1.0	14273	0	-0.18899
Zfp52	4	0.52679	0.54734	1.0	7879	1	0.041733	0.56733	0.5869	1.0	11636	1	0.041733
Arhgap11a	4	0.52697	0.54747	1.0	7880	1	-0.0057711	0.56235	0.58322	1.0	11572	1	-0.0057711
Chrna2	4	0.52711	0.54758	1.0	7881	1	-0.10944	0.10946	0.19893	0.921921	4400	1	-0.10944
Stk36	4	0.52721	0.54765	1.0	7882	1	0.069842	0.70718	0.70682	1.0	13884	1	0.069842
Hes7	1	0.52724	0.52711	1.0	7883	0	0.043603	0.47276	0.47279	1.0	10417	0	0.043603
Enthd1	4	0.52745	0.54783	1.0	7884	1	-0.0018143	0.76426	0.76413	1.0	14877	0	-0.0018143
Borcs5	4	0.5275	0.54787	1.0	7885	1	-0.11726	0.67501	0.67606	1.0	13284	1	-0.11726
Mitd1	4	0.52754	0.54791	1.0	7886	1	-0.23327	0.85965	0.85925	1.0	16558	0	-0.23327
Gm15142	2	0.52757	0.52766	1.0	7887	0	0.11423	0.15286	0.18704	0.914389	5377	1	0.11423
Hnf4a	4	0.52763	0.54797	1.0	7888	1	-0.10875	0.61915	0.62767	1.0	12394	1	-0.10875
Plcxd1	4	0.52765	0.54798	1.0	7889	1	0.13691	0.21043	0.32302	0.992759	6716	2	0.13691
Gusb	4	0.52774	0.54805	1.0	7890	1	-0.16636	0.77889	0.77864	1.0	15116	0	-0.16636
Pld4	4	0.52786	0.54813	1.0	7891	1	-0.069951	0.45364	0.50957	1.0	10187	1	-0.069951
Cyp3a44	4	0.52793	0.5482	1.0	7892	1	0.18633	0.074855	0.15576	0.889652	3524	1	0.18633
Slc2a8	4	0.52808	0.54831	1.0	7893	1	-0.025406	0.23533	0.35323	0.997093	7293	1	-0.025406
Slc25a37	4	0.52813	0.54834	1.0	7894	1	0.15432	0.024632	0.062829	0.806313	1557	1	0.15432
Ccsap	4	0.52828	0.54847	1.0	7895	1	-0.04339	0.86097	0.86055	1.0	16587	0	-0.04339
Olfr345	4	0.52834	0.54851	1.0	7896	1	0.24248	0.20015	0.31046	0.989607	6479	2	0.24248
Apol10a	4	0.52843	0.54857	1.0	7897	1	-0.1104	0.78722	0.78696	1.0	15273	0	-0.1104
NO_SITE_867	1	0.52844	0.52827	1.0	7898	0	0.042406	0.47156	0.47161	1.0	10404	0	0.042406
Trhr	4	0.52851	0.54863	1.0	7899	1	0.096562	0.66682	0.66864	1.0	13164	1	0.096562
Sfn	4	0.5286	0.54869	1.0	7900	1	-0.19918	0.92006	0.91988	1.0	17649	0	-0.19918
Tpbpb	4	0.52866	0.54874	1.0	7901	1	0.0030522	0.24034	0.35911	0.998974	7394	1	0.0030522
Mex3d	4	0.52869	0.54876	1.0	7902	1	0.27436	0.20864	0.32086	0.991944	6677	2	0.27436
Scel	4	0.52877	0.54883	1.0	7903	1	0.051021	0.69647	0.69623	1.0	13660	1	0.051021
Hoxd4	4	0.5288	0.54886	1.0	7904	1	0.33726	0.055478	0.12815	0.86939	2949	2	0.33726
1700007K13Rik	4	0.52894	0.54896	1.0	7905	1	0.074153	0.053071	0.12324	0.865306	2843	2	0.074153
Rab2b	4	0.52897	0.54898	1.0	7906	1	-0.020442	0.60751	0.61812	1.0	12206	1	-0.020442
AI182371	4	0.529	0.54902	1.0	7907	1	0.16899	0.17389	0.27831	0.977211	5870	2	0.16899
